2023/11/21 08:00,01F0950S,01F0980S,41,123,7
2023/11/21 08:00,01F0950S,01F0980S,42,126,10
2023/11/21 08:00,01F0950S,01F0980S,5,127,2
2023/11/21 08:00,01F1123N,01F1045N,31,274,102
2023/11/21 08:00,01F1123N,01F1045N,32,282,49
2023/11/21 08:00,01F1123N,01F1045N,41,299,2
2023/11/21 08:00,01F1123N,01F1045N,42,304,16
2023/11/21 08:00,01F1123N,01F1045N,5,298,11
2023/11/21 08:00,01F0980S,01F1045S,31,227,145
2023/11/21 08:00,01F0980S,01F1045S,32,234,30
2023/11/21 08:00,01F0980S,01F1045S,41,246,5
2023/11/21 08:00,01F0980S,01F1045S,42,252,13
2023/11/21 08:00,01F0980S,01F1045S,5,0,0
2023/11/21 08:00,03F0996S,01F1045S,31,247,60
2023/11/21 08:00,03F0996S,01F1045S,32,252,17
2023/11/21 08:00,03F0996S,01F1045S,41,277,2
2023/11/21 08:00,03F0996S,01F1045S,42,269,7
2023/11/21 08:00,03F0996S,01F1045S,5,256,4
2023/11/21 08:00,03F1022N,01F1045S,31,352,4
2023/11/21 08:00,03F1022N,01F1045S,32,317,1
2023/11/21 08:00,03F1022N,01F1045S,41,0,0
2023/11/21 08:00,03F1022N,01F1045S,42,0,0
2023/11/21 08:00,03F1022N,01F1045S,5,0,0
2023/11/21 08:00,01F1292N,01F1123N,31,575,107
2023/11/21 08:00,01F1292N,01F1123N,32,588,41
2023/11/21 08:00,01F1292N,01F1123N,41,634,4
2023/11/21 08:00,01F1292N,01F1123N,42,645,15
2023/11/21 08:00,01F1292N,01F1123N,5,661,9
2023/11/21 08:00,01F1045S,01F1123S,31,267,112
2023/11/21 08:00,01F1045S,01F1123S,32,271,40
2023/11/21 08:00,01F1045S,01F1123S,41,307,3
2023/11/21 08:00,01F1045S,01F1123S,42,307,10
2023/11/21 08:00,01F1045S,01F1123S,5,294,6
2023/11/21 08:00,01F1389N,01F1292N,31,322,65
2023/11/21 08:00,01F1389N,01F1292N,32,329,33
2023/11/21 08:00,01F1389N,01F1292N,41,376,5
2023/11/21 08:00,01F1389N,01F1292N,42,368,15
2023/11/21 08:00,01F1389N,01F1292N,5,368,6
2023/11/21 08:00,01F1123S,01F1292S,31,579,129
2023/11/21 08:00,01F1123S,01F1292S,32,586,30
2023/11/21 08:00,01F1123S,01F1292S,41,630,1
2023/11/21 08:00,01F1123S,01F1292S,42,692,6
2023/11/21 08:00,01F1123S,01F1292S,5,673,4
2023/11/21 08:00,01F1465N,01F1389N,31,255,89
2023/11/21 08:00,01F1465N,01F1389N,32,257,30
2023/11/21 08:00,01F1465N,01F1389N,41,283,8
2023/11/21 08:00,01F1465N,01F1389N,42,286,13
2023/11/21 08:00,01F1465N,01F1389N,5,290,6
2023/11/21 08:00,01F1292S,01F1389S,31,331,96
2023/11/21 08:00,01F1292S,01F1389S,32,339,39
2023/11/21 08:00,01F1292S,01F1389S,41,361,1
2023/11/21 08:00,01F1292S,01F1389S,42,390,12
2023/11/21 08:00,01F1292S,01F1389S,5,429,6
2023/11/21 08:00,01F1572N,01F1465N,31,367,135
2023/11/21 08:00,01F1572N,01F1465N,32,374,49
2023/11/21 08:00,01F1572N,01F1465N,41,459,1
2023/11/21 08:00,01F1572N,01F1465N,42,436,11
2023/11/21 08:00,01F1572N,01F1465N,5,481,2
2023/11/21 08:00,01F1389S,01F1465S,31,261,108
2023/11/21 08:00,01F1389S,01F1465S,32,269,46
2023/11/21 08:00,01F1389S,01F1465S,41,285,7
2023/11/21 08:00,01F1389S,01F1465S,42,306,16
2023/11/21 08:00,01F1389S,01F1465S,5,320,6
2023/11/21 08:00,01F1621N,01F1572N,31,175,137
2023/11/21 08:00,01F1621N,01F1572N,32,175,60
2023/11/21 08:00,01F1621N,01F1572N,41,199,8
2023/11/21 08:00,01F1621N,01F1572N,42,201,16
2023/11/21 08:00,01F1621N,01F1572N,5,217,8
2023/11/21 08:00,01F1465S,01F1572S,31,365,125
2023/11/21 08:00,01F1465S,01F1572S,32,368,40
2023/11/21 08:00,01F1465S,01F1572S,41,400,9
2023/11/21 08:00,01F1465S,01F1572S,42,430,21
2023/11/21 08:00,01F1465S,01F1572S,5,441,4
2023/11/21 08:00,01F1664N,01F1621N,31,196,180
2023/11/21 08:00,01F1664N,01F1621N,32,198,48
2023/11/21 08:00,01F1664N,01F1621N,41,209,8
2023/11/21 08:00,01F1664N,01F1621N,42,205,10
2023/11/21 08:00,01F1664N,01F1621N,5,228,3
2023/11/21 08:00,03F1651S,01F1621N,31,0,0
2023/11/21 08:00,03F1651S,01F1621N,32,0,0
2023/11/21 08:00,03F1651S,01F1621N,41,0,0
2023/11/21 08:00,03F1651S,01F1621N,42,0,0
2023/11/21 08:00,03F1651S,01F1621N,5,0,0
2023/11/21 08:00,03F1710N,01F1621N,31,670,11
2023/11/21 08:00,03F1710N,01F1621N,32,764,1
2023/11/21 08:00,03F1710N,01F1621N,41,0,0
2023/11/21 08:00,03F1710N,01F1621N,42,0,0
2023/11/21 08:00,03F1710N,01F1621N,5,0,0
2023/11/21 08:00,01F1572S,01F1621S,31,162,82
2023/11/21 08:00,01F1572S,01F1621S,32,169,34
2023/11/21 08:00,01F1572S,01F1621S,41,186,4
2023/11/21 08:00,01F1572S,01F1621S,42,194,15
2023/11/21 08:00,01F1572S,01F1621S,5,203,5
2023/11/21 08:00,01F1699N,01F1664N,31,127,187
2023/11/21 08:00,01F1699N,01F1664N,32,126,73
2023/11/21 08:00,01F1699N,01F1664N,41,140,9
2023/11/21 08:00,01F1699N,01F1664N,42,139,16
2023/11/21 08:00,01F1699N,01F1664N,5,149,6
2023/11/21 08:00,01F1621S,01F1664S,31,146,93
2023/11/21 08:00,01F1621S,01F1664S,32,147,35
2023/11/21 08:00,01F1621S,01F1664S,41,165,5
2023/11/21 08:00,01F1621S,01F1664S,42,182,8
2023/11/21 08:00,01F1621S,01F1664S,5,165,5
2023/11/21 08:00,03F1651S,01F1664S,31,539,31
2023/11/21 08:00,03F1651S,01F1664S,32,533,4
2023/11/21 08:00,03F1651S,01F1664S,41,597,1
2023/11/21 08:00,03F1651S,01F1664S,42,0,0
2023/11/21 08:00,03F1651S,01F1664S,5,665,1
2023/11/21 08:00,03F1710N,01F1664S,31,501,4
2023/11/21 08:00,03F1710N,01F1664S,32,498,2
